Unnamed: 0,IdPost,Thread,Content Cleaned,Label,Sentiment
7027,26008877,2824189,"Sorry I'd rather have someone trusted as it is PayPal.
				
				
				

My baby girl        

    ",0,0
7028,26007453,2824189,"I got $50LR and the minimum I'll exchange is $10. Trusted members only.
				
				
				

My baby girl        

    ",0,0
7029,26087928,2831478,"I got $48LR that I can exchange with you.
				
				
				

My baby girl        

    ",0,0
7030,26090156,2831974,"   

Okay lol, thanks anyway but no thanks =).

Done, I dealt with Orgy and it went very smooth.
				
				
				

My baby girl        

    ",0,0
7031,26090082,2831974,"   

The rates are listed above. READ please.
				
				
				

My baby girl        

    ",0,0
7032,26089975,2831974,"   

sorry, I need it all in one. Less hassle that way.
				
				
				

My baby girl        

    ",0,0
7033,26089881,2831974,"Title says it all, but I'll paste it again for people who can't read    

Got $48LR need $59PP
				
				
				

My baby girl        

    ",0,0
7034,26279800,2843205,"I stil need this done.
Please PM me if you can do this.
				
				
				

""brings a smoke bomb to school, what are you, 12?"" - wzrd
If I see a sexy girl in your sig, ill make sure you get on my famous Buddy List
   
Browsing on iOS: True",0,0
7035,26249976,2843205,"I still need this.
Please PM me if you can do it.
				
				
				

""brings a smoke bomb to school, what are you, 12?"" - wzrd
If I see a sexy girl in your sig, ill make sure you get on my famous Buddy List
   
Browsing on iOS: True",0,0
7036,26229729,2844966,"Title says everything.
Will only make deals with trusted users like Grim, Black Shadow, .

If you have scam rep, dont even bother PMing me.
				
				
				

""brings a smoke bomb to school, what are you, 12?"" - wzrd
If I see a sexy girl in your sig, ill make sure you get on my famous Buddy List
   
Browsing on iOS: True",0,0
7037,26358955,2856976,"Can do 110 pp for your payza.  Lemme know anytime if you want to
				
				
				

Who are sikh ?  Learn here  

I follow a fact that you should always respect women ,always be good to others and should not ever cheat annyone.",0,0
7038,26479670,2868874,"Hey I need to exchange $7 via pp for $5 LR
Anyone up for a trade? 

PM or post. 
Add me on skype: theartofcon
				
				
				


GET HOT GIRL SLAVES ON YOUR RAT!
   ",0,0
7039,13331841,942981,Nice tutorial but the music is kinda offensive to all the female hackers out there probably like 2% of all but there are some :),0,0
7040,26690016,2889244,"I have 5$ in Payza.
If you can get it exchanged
				
				
				

""brings a smoke bomb to school, what are you, 12?"" - wzrd
If I see a sexy girl in your sig, ill make sure you get on my famous Buddy List
   
Browsing on iOS: True",0,0
7041,45436807,4750285,"I want to release this other eWhore pack that you can use has lots of photos of 1 girl over 300+

If you like this eWhore Pack be sure to check out my other one  here  

Preview:
Spoiler  (Click to View)     
   
   
   


Download:
Spoiler  (Click to View)  
 Download from MediaFire  
 Download from MEGA  


Virus Total:
 Detection ratio:	0 / 57  ",0,0
7042,27176256,2927054,"Still need this.
Send me a PM if you can do this.
				
				
				

""brings a smoke bomb to school, what are you, 12?"" - wzrd
If I see a sexy girl in your sig, ill make sure you get on my famous Buddy List
   
Browsing on iOS: True",0,0
7043,27095174,2927054,"I need this as soon as possible.
Thank you
				
				
				

""brings a smoke bomb to school, what are you, 12?"" - wzrd
If I see a sexy girl in your sig, ill make sure you get on my famous Buddy List
   
Browsing on iOS: True",0,0
7044,27200217,2932902,"I have 15$ Payza sir.
Can you exchange it please?
				
				
				

""brings a smoke bomb to school, what are you, 12?"" - wzrd
If I see a sexy girl in your sig, ill make sure you get on my famous Buddy List
   
Browsing on iOS: True",0,0
7045,28184443,3010737,"Sent you a PM OP about this.
Thanks
				
				
				

""brings a smoke bomb to school, what are you, 12?"" - wzrd
If I see a sexy girl in your sig, ill make sure you get on my famous Buddy List
   
Browsing on iOS: True",0,0
7046,28077668,3019369,"I need 100 MoneyGram (+ the tax for two transfers, not sure how much that is, if there is tax at all), and I can pay with PayPal.

Post your offer down below, I'll be ready to do this in two hours.

Open thread = I still need this.

Bought and sold, quick as gold.
Yes, that officially makes me a rap artist.
Wait, hold on.

I like to beat women, disrespect them, etc.
I've committed tons of selfish acts and crimes, I rape women, but I still get upset when people pirate my music.

#Done.",0,0
7047,28503306,3060293,"Do not deal with this User!!!! DO NOT!!! I REPEAT DO NOT!!! 

MY SCAM REPORT:

MORE: 
   
   

Sincerely,
HF's BabyGirl
				
				
				

Donated to HF: $75 | Member Upgrades: 2
Do you want a cookie? or Do you want milk ;3 <3
Make $100s a day!!!    ",0,0
7048,29615262,3074615,"Thats cool. bough it, sending you a pm with payment infos.
				
				
				

 Model Girl Free Profile Pictures Set  

   ",0,0
7049,45253554,4731996,"Tell them they will be making 70% of the money but really they are only getting like 20% (Don't say how much you are selling for)......+ 2 girls willing to do anything? Good shit bro.

Also if they are hot.....you should uh..show me...I mean nvrm",0,0
7050,28725986,3082581,"Still looking for trades. I have $350 left.
				
				
				

My baby girl        

    ",0,0
7051,28723132,3082581,"   

No like I said I will be the one going first, besides LR is not reverse-able as PayPal is.
				
				
				

My baby girl        

    ",0,0
7052,28735354,3083759,"Sorry Edited it!

Sincerely,
HF's BabyGirl :3 <3
				
				
				

Donated to HF: $75 | Member Upgrades: 2
Do you want a cookie? or Do you want milk ;3 <3
Make $100s a day!!!    ",0,0
7053,45184166,4718948,"I cant quite PM people yet, but would you mind sending me the pack of girl #3?",0,0
7054,29280641,3137303,"   

No offence but you have no reputation over Bellagio.
				
				
				

My baby girl        

    ",0,0
7055,29279543,3137303,"Vouch for Bellagio. LR goes for 1:1 anyway so hurry and exchange.

   

Too bad you don't have a house    
				
				
				

My baby girl        

    ",0,0
7056,29317598,3140605,"   

I've already had an offer like that from Grin, thanks but I'm looking for 1:1 which is the original price.
				
				
				

My baby girl        

    ",0,0
7057,29316022,3140605,"   

No thank you. Thanks for posting though.
				
				
				

My baby girl        

    ",0,0
7058,29314732,3140605,"   

Sorry that's a little amount, I need a minimum trade of $20.
				
				
				

My baby girl        

    ",0,0
7059,45160822,4722474,"   

Ewhoring will continue to exist in some form probably until the end of time, but its definitely gone through stages where it hasnt been a very viable way to make real income. 

Recently I think we've been a kind of golden age of ewhoring with the kik method, similar to when VCWs were a new thing. Being able to send ""live"" pics and blend in with 1000s of legitimate girls on the app has been key to this success. Now that all the real people are going to start sending cute video snippets, we cant blend in anymore and the ""I didn't update my app yet"" excuse isn't going to work forever. 

Ewhoring isnt going away but the current era of easy money (for some of us) might be cloaing until a new killer method can come about.",0,0
7060,24026391,2634412,"   

There's lots of ways it could be done. A RAT is most likely, but if your friends got info on their IP and other info they could of done it some other way but thats pretty hard. Your friends would need to know what they are doing. Or if they knew the girl and have access a keylogger could of been used. Maybe perl. Those are all the options right there.",0,0
7061,29677246,3174055,"   

Ok, I will send you a PM. Can we do this via Teamviewer? I'd like to check your PP and make sure it's verified first.
				
				
				

My baby girl        

    ",0,0
7062,29677091,3174055,"I will not go first to anyone. You must have a verified PayPal.
				
				
				

My baby girl        

    ",0,0
7063,29778211,3183139,"   

Thank you very much. We had a smooth exchange.
				
				
				

My baby girl        

    ",0,0
7064,29777588,3183139,"   

Can I check your PP out via TV to check that it's legit?
				
				
				

My baby girl        

    ",0,0
7065,29777518,3183139,"   

No thank you. I'd rather not do 1:1.
				
				
				

My baby girl        

    ",0,0
7066,29777492,3183139,"Thread title says it all, looking for a legit exchange and you must have a fully verified Paypal.

My LR for your PP.

51 > 60.
				
				
				

My baby girl        

    ",0,0
7067,29862166,3189586,"Still need this done PM me if you can do this please.
				
				
				

My baby girl        

    ",0,0
7068,29851257,3189586,"I'll send you $55 via bank transfer for your $55 PayPal, I will not go first.

Please post here instead of PMing me.
				
				
				

My baby girl        

    ",0,0
7069,30206227,3220936,"Still need someone to exchange with. Hit me up if you can.
				
				
				

My baby girl        

    ",0,0
7070,30198879,3220936,"Minimum amount that I will exchange is $50LR. Do not PM me I will only deal via this thread, if you fail to comply then I will ignore you, thank you. Oh and you'll be going first by sending me the money and I'll send your half.
				
				
				

My baby girl        

    ",0,0
7071,30349780,3233624,"Hello Sir
I have the best offers
And I'll give you all the confidence
Contact Me
Or Skype : Middle.Women 
Or PM
				
				
				

 YouTube Subs - $6/1000 Subscriber! & Twitter Follow!
  ",0,0
7072,30377033,3238208,"   

Thanks man I forgot to say: i am paying with paypal
				
				
				


GET HOT GIRL SLAVES ON YOUR RAT!
   ",0,0
7073,30377007,3238208,"Hello.
 I need LR. Post your conversion rates and I will PM you. 
I need $40 LR. I am paying with PAYPAL.
				
				
				


GET HOT GIRL SLAVES ON YOUR RAT!
   ",0,0
7074,30748136,3275818,"I need someone trusted, don't PM me your offers just post them here on the thread. Thanks.
				
				
				

My baby girl        

    ",0,0
7075,44968707,4702005,Ewhore old men or women. You'll get a lot of money.,0,0
7076,31042913,3307108,"Post here if you're interested, don't bother PMing me about it. Thanks.

You'll go first then I'll send you the LR.
				
				
				

My baby girl        

    ",0,0
7077,31043088,3307108,"Already found a deal Thanks guys.    
				
				
				

My baby girl        

    ",0,0
7078,31083481,3307885,"I still need this, hit me up if you can do this.
				
				
				

My baby girl        

    ",0,0
7079,31050689,3307885,"I'll be doing 1:1 rates, my LR for your bank transfer. You'll go first.

The following banks work.

Natwest
Llyods TSB
Barclay's
Santander

All other major UK banks.

I have a Natwest account so yeah.
				
				
				

My baby girl        

    ",0,0
7080,31138955,3315007,"I got someone that is charging me $10 for $250 or more.

Thanks anyway guys.
				
				
				

My baby girl        

    ",0,0
7081,31136927,3315007,"Thanks for the offer Grim but I already have an offer from someone else, he said he will pay the WU fee's also. I need F8 to MM it though.
				
				
				

My baby girl        

    ",0,0
7082,31118771,3315007,"I don't have a PP atm, I have a PP holder in the US though.
				
				
				

My baby girl        

    ",0,0
7083,31118090,3315007,"I have over $300 in PP and LR.

I need someone to send me money to my WU. I live in the UK so it's pretty straight forward.

I'll pay for the fee's.
				
				
				

My baby girl        

    ",0,0
7084,31274136,3322062,"I am interested also,it is targeted etc female or not?",0,0
7085,31313593,3336441,"   

Vouch for Anon, he likes his women tight.    ",0,0
7086,31427337,3348674,"You can easily find someone from OLX.in or quickr selling it for 56-57, however i bought 500 for 55. 

I am just looking for more cheaper and long term. type of person who is not in currency exchange business and just want to encash his balance and i'll give him good price than regular exchangers.
				
				
				

Who are sikh ?  Learn here  

I follow a fact that you should always respect women ,always be good to others and should not ever cheat annyone.",0,0
7087,31424741,3348674,"Let me know if anyone have it. I need someone who can supply me for long term for my personal usage. 

Thank you.
				
				
				

Who are sikh ?  Learn here  

I follow a fact that you should always respect women ,always be good to others and should not ever cheat annyone.",0,0
7088,31493938,3356556,"Dear Chief Keef,
First off, I just wanna say, you're a great rapper. It's an honor to just be posting to you! If you reply, I will jump up and down and scream like a little girl who has just spotted Justin Bieber in a 7-11 buying a hot dog. But back to the point of this. You need a middleman/middlewoman? I too share love for the game ""monkey in the middle."" I remember when I was in like the 3rd grade, and I wanted to play monkey in the middle on the playground at school. Like you, a group of us needed a middleman/woman. No one wanted to be the person in the middle. Eventually we found someone. I think that we should've put up posters around the city advertising our game, but we didn't, so it took a while. The person who was the ""monkey"" in the middle was some fat kid, who probably liked pie. We figured this would be a challenge because we thought that he might think the ball is a pie, and would absolutely rage trying to get it. It turns out that he actually sucked because it took him a while to move around. So he never got the ball. We went that whole recess with him in the middle. It was a fun game! The next recess though, by fluke, he got the ball. Now it was his turn to throw it. He couldn't do it. So he just sat down.. It was like we would've needed a Pokeflute to move him... I did always want to catch a Snorlax. Anyways, that game had to end due to a lack of players. It was fun while it lasted! So I wish you all the best on finding the right person for your game, and hopefully it goes well.
Sincerely,
Mutes",0,0
7089,31530418,3360433,"Hit me up if you need an exchange next time.
				
				
				

My baby girl        

    ",0,0
7090,31529996,3360433,"Damn! Sorry girl but I don't have that much! Vouch for Dunya though!
				
				
				

   ",0,0
7091,31819117,3365228,"Message me and I'll do this for you.
				
				
				

My baby girl        

    ",0,0
7092,31819185,3392199,"I will not go first to anyone and you need to prove you've got a legit PayPal.

Exchanger must not be from India because I don't want money sent from a Canadian PayPal.

Exchanger must prove he/she has a legit PayPal over Teamviewer.

Exchanger must go first or don't bother messaging me.

Minimum exchange must be $50.
				
				
				

My baby girl        

    ",0,0
7093,51927625,5360576,That is a very stupid reason to break up with a girl tbh.,0,0
7094,32108271,3423480,"Vouch for Kohsti, legit member. Smooth deals :D
				
				
				

My baby girl        

    ",0,0
7095,32272610,3441487,"I need another $110 more

10%

Hit me up asap please.

Still looking for another $110, hit me up please.
				
				
				

My baby girl        

    ",0,0
7096,32271727,3441487,"I'll be sending you LR for $328PP

Cheap rates, 10%.

I won't go first.

You must have a fully verified PP, ect...
				
				
				

My baby girl        

    ",0,0
7097,44805129,4685054,Basically pretend to be a girl and make people pay you to see nudes.,0,0
7098,36205877,3852810,"Could you please PM me the link of the last girl (241 pics), thanks in advance.",0,0
7099,32692279,3486656,"Please bare with me, I think I might have someone. If I don't then we can proceed.
				
				
				

My baby girl        

    ",0,0
7100,32706183,3488177,"This boi can work himself into any girls mind and fool them.  I doubt he'll ever have too refund you...

Vouch!
				
				
				

   ",0,0
7101,32752124,3493160,"I need it done all in one, sorry. I need exactly $410-$412ish PP for the LR.
				
				
				

My baby girl        

    ",0,0
7102,32881009,3507031,"I'm buying it for $150PP, HMU if you're interested.
				
				
				

My baby girl        

    ",0,0
7103,32880777,3507031,"   

Anyone mature exchanger would read the title of the thread, overpriced.

Not hard to understand tbh.
				
				
				

My baby girl        

    ",0,0
7104,32880742,3507031,"I won't go first, I'm buying it for any price you want.
				
				
				

My baby girl        

    ",0,0
7105,32885483,3507408,"   

If you can send it via WU then HMU via PM, I'll be MM'ing this trade, I understand you can transfer it straight to your bank, 3-5 business days is the process waiting time.
				
				
				

My baby girl        

    ",0,0
7106,32884480,3507408,"I've done a few good/big deals with Shadow, I'm sure he'll go ahead with this.
				
				
				

My baby girl        

    ",0,0
7107,32884264,3507408,"Yeah sure, I'll MM if needed, Joey will pay for the PP & WU fees.

Peace    
				
				
				

My baby girl        

    ",0,0
7108,33181767,3536020,"Also looking for someone selling a prepaid visa card I can add to my google wallet.
				
				
				

   

Welcome to HackForums. Where men are men, women are men, and children are the FBI.",0,0
7109,33155113,3536020,"I am looking to exchange 20$ + (generous) tip on Paypal to 20$ sent via gmail. Not sure if many people have been invited to it but I thought asking would be worth a shot.
				
				
				

   

Welcome to HackForums. Where men are men, women are men, and children are the FBI.",0,0
7110,33170617,3537078,"   

Talked with iWoxYou on Skype, we're solving it out.

No idea who that girl who -3'ed me is, next time check her reputation before posting.

Thanks.
				
				
				


   ",0,0
7111,33247292,3545930,"I won't go first, we'll do this over Team viewer, HMU if you're interested.

Thanks    .
				
				
				

My baby girl        

    ",0,0
7112,33256743,3545930,"   

Yeah, I'll be doing the Egopay/Payza 1:1.
				
				
				

My baby girl        

    ",0,0
7113,33255310,3545930,"Thanks Grim, I need this done ASAP please guys.
				
				
				

My baby girl        

    ",0,0
7114,33270780,3548469,"Hmu with prices ect and we can do this, I won't go first    .
				
				
				

My baby girl        

    ",0,0
7115,33289301,3549604,"Once again I have Payza, feel free to exchange the PayPal with me and exchange the Payza with Doxing =).
				
				
				

My baby girl        

    ",0,0
7116,33289099,3550423,"I have $1000+ Payza, maybe us three can work out a deal? :)
				
				
				

My baby girl        

    ",0,0
7117,33312049,3552972,"HEllo guys, i need a hacker here that really knows what he is doing. A relative of mine is a victim of someone who used a fake girl webcam on skype that strips and shit and recorded him doing you know what...

and the guy who recorded my relative is threatening him that he will post it on facebook and shit, he is asking for money
my relative has already payed him twice to remove the video from youtube but threats keep on arriving that all his family will see the video

is there any possible way we can reach out to this guy and remove the video? can we hack him in any way? how can we remove the threat..

please reply ASAP",0,0
7118,33312344,3552986,"I wish more exchangers would accept Payza...
				
				
				

My baby girl        

    ",0,0
7119,33654422,3553917,"OH you scannes one person? wont buy it!
   
				
				
				

 Rat Hot Girls easily | 50+ Installs a Day | New | Autopilot | Only 7$ |  ",0,0
7120,44335831,4635854,"All female followers? LOL 

Thanks man for the 500 followers, appreciate it!",0,0
7121,33346486,3556700,"Want, OkPay or Payza? If so PM me and I'll give you 10% extra too.
				
				
				

My baby girl        

    ",0,0
7122,33374277,3559359,"HMU, I can go this for you with good rates too.
				
				
				

My baby girl        

    ",0,0
7123,33382766,3560672,"I can do this for you but with a 6 hour holding time. PM me if you're interested.
				
				
				

My baby girl        

    ",0,0
7124,33440730,3567048,"I've got a few hundred Payza that I need to exchange so hit me up.
				
				
				

My baby girl        

    ",0,0
7125,33456623,3568550,"I can do this for you, HMU via a PM.
				
				
				

My baby girl        

    ",0,0
7126,33548236,3576147,"Hey are there some vouches left``???
   
				
				
				

 Rat Hot Girls easily | 50+ Installs a Day | New | Autopilot | Only 7$ |  ",0,0
7127,33548199,3576312,"Hey can you crypt too?? his would be cool :D
   
				
				
				

 Rat Hot Girls easily | 50+ Installs a Day | New | Autopilot | Only 7$ |  ",0,0
7128,51873490,5355702,"You walk up to a girl in a bar, you whisper in her ear

""Let’s not turn this rape into a murder""

It’s got 100% success rate!",0,0
7129,33654388,3588319,"How is the site called? CAn you give a proof?
   
				
				
				

 Rat Hot Girls easily | 50+ Installs a Day | New | Autopilot | Only 7$ |  ",0,0
7130,33685757,3593109,"Thanks Mr Singh but Sleeping already exchanged with me, I'm just waiting for his confirmation.
				
				
				

My baby girl        

    ",0,0
7131,33685543,3593109,"Hit me up as I need this to complete another exchange, thank you.

- I won't go first    .
				
				
				

My baby girl        

    ",0,0
7132,34233462,3639732,"Looks Grate but a bit Overpriced for a .net Crypter.
				
				
				

 Quality Botshop {Buy Bots, Zombies, Installs, Slaves, Updates, Loads} {Girls Slaves) {.Net Supported} {Best Quality On HF}  ",0,0
7133,34237777,3650192,"I will Correct My Mistake ASP,
Thanks for Pointing out.
				
				
				

 Quality Botshop {Buy Bots, Zombies, Installs, Slaves, Updates, Loads} {Girls Slaves) {.Net Supported} {Best Quality On HF}  ",0,0
7134,34221487,3650192,"thanks for the vouch.
Got more then 2000 bots online for sale.
				
				
				

 Quality Botshop {Buy Bots, Zombies, Installs, Slaves, Updates, Loads} {Girls Slaves) {.Net Supported} {Best Quality On HF}  ",0,0
7135,34221092,3650192,"Sales are closed,
Do not spam my Inbox :    
				
				
				

 Quality Botshop {Buy Bots, Zombies, Installs, Slaves, Updates, Loads} {Girls Slaves) {.Net Supported} {Best Quality On HF}  ",0,0
7136,34326160,3660972,"I Can sell you 2 BTC,
Pm me if you are still looking for it.
				
				
				

 Quality Botshop {Buy Bots, Zombies, Installs, Slaves, Updates, Loads} {Girls Slaves) {.Net Supported} {Best Quality On HF}  ",0,0
7137,34349715,3664224,"   

You need to be 18 years old (in Europe).
You don't need credit card.
You will need to give your full info (Name, Last Name, Country, City(Town), Zip Code) to sender. After he send money, he will need to give you his info (Name, Last Name, Country, City(Town), Zip Code), and MTCN number.

After that you need to write all that on paper (his info and MTCN) and give to girl in WU office (maybe a man usually girl works hehe). After that you will need to show your ID Card, sign few papers, and thats it, she (he) will give you money.

Simple as is.

Hope it helped! Sorry for bad english.

   
				
				
				

I am my own god and I will only improve myself when I need to or want to and even then I will only improve myself in the way I see as improvement.

I hate society because it makes those who live within it weak with its peace and it dulls the individual mind.",0,0
7138,34604490,3691161,"if you Can pay with WU then I Can Provide you any amount of BTC.
				
				
				

 Quality Botshop {Buy Bots, Zombies, Installs, Slaves, Updates, Loads} {Girls Slaves) {.Net Supported} {Best Quality On HF}  ",0,0
7139,34665686,3692469,"Looks grate,
the price are reasonable and Its looks really Grate.
				
				
				

 Quality Botshop {Buy Bots, Zombies, Installs, Slaves, Updates, Loads} {Girls Slaves) {.Net Supported} {Best Quality On HF}  ",0,0
7140,44463664,4647699,"That's all you really need.
Also, I could have sworn I've seen this girl before.",0,0
7141,34786470,3699868,"I have toms of bots,
Can test out your Clicker and give a detailed review with Pictures.
				
				
				

 Quality Botshop {Buy Bots, Zombies, Installs, Slaves, Updates, Loads} {Girls Slaves) {.Net Supported} {Best Quality On HF}  ",0,0
7142,34805874,3712876,"After StevieO´s $hareCash to MediaFire Service it´s time for another Service to give the Forum something Back!


StevieO´s Infecting Service!! 
Anyone you want, at anytime! All you need is a FUD crypted Server and a way to socially interact with the guy/girl (Facebook Name/Link, etc.) you want to Rat. The Rest will be done by me in max. 24 Hours ;)
Why do i Offer this? It´s simple. Everyone of us has his natural curiosity about People in his School/clique/etc. People want to know more about People with whom they interact. Or they want to see the dirty and bad sides of the schools hot girls.
Many of us want this but not everyone can do this. Some have fears that if they ""get busted"" by the victim everyone will know about your creepy hobbies, etc. and some just don´t know how to infect a Person they know personally 
And here StevieO comes into the game! I Will use my Unsaturated Method created and only known and used by me to Infect any Person you want, at any time you want!

So feel free PMing me all the Details and I´ll do it! First 5 L33T/ UB3Rs will get free vouch infections. After they give their Vouches the Price will be negotiated via PM, depending on Hotness/Reason why you Rat and what you want to do with the Vic.

Let the PMs rain :)
				
				
				

   ",0,0
7143,34840282,3716309,"I Can do it for you,
Just shoot me a Pm and will get it done ASP.
				
				
				

 Quality Botshop {Buy Bots, Zombies, Installs, Slaves, Updates, Loads} {Girls Slaves) {.Net Supported} {Best Quality On HF}  ",0,0
7144,35047925,3737197,"I Can give you a 1:1 Exchange for that.
your MB to My paypal.
				
				
				

 Quality Botshop {Buy Bots, Zombies, Installs, Slaves, Updates, Loads} {Girls Slaves) {.Net Supported} {Best Quality On HF}  ",0,0
7145,35054596,3737815,"Have send you a PM, Looking forward to exchange with you.
				
				
				

 Quality Botshop {Buy Bots, Zombies, Installs, Slaves, Updates, Loads} {Girls Slaves) {.Net Supported} {Best Quality On HF}  ",0,0
7146,35054555,3737905,"for your 8 MB I Can give you 8 paypal.
				
				
				

 Quality Botshop {Buy Bots, Zombies, Installs, Slaves, Updates, Loads} {Girls Slaves) {.Net Supported} {Best Quality On HF}  ",0,0
7147,35136434,3746641,"Title says all. PM me. Trusted people only, thanks.
				
				
				

All I do is make money, I don't chase women. Hop out the coupe 10 chain swinging
   ",0,0
7148,35242270,3757335,"Looks verry Good!! GLWS.
Ps : if you are giving out some couches, Pm me;)
				
				
				

 Rat Hot Girls easily | 50+ Installs a Day | New | Autopilot | Only 7$ |  ",0,0
7149,35316935,3765414,"Heyo.
Looking for something to do, so I'll set this all up for you for a negotiatable price. PM ME if interested
				
				
				


GET HOT GIRL SLAVES ON YOUR RAT!
   ",0,0
7150,35335022,3767276,"Reviewed a vouch copy of this eBook and here's my honest opinion;
This eBook contains detailed information on every single of its 25 pages. It also teaches you on how to get almost ANY girl you want to go out with you. This is one of those eBooks that really work. This is a great eBook and well worth the money. Good luck with sales.",0,0
7151,35334690,3767276,"Hi, i am Leonidas Of Sparta,

I got a vouch copy, and i read all of the 25, well writen and clear pages that are in this book, i can guarantee this WILL make you having that girl you want going out with you.

I highly vouch for OP and his ebook, OP is a trusted user, and he has made a new great ebook.

Good luck with sales.    ",0,0
7152,35479357,3781914,"So you aren't going first with an irreversible currency? If you get a trusted MM like Phyber. I will glady do this :) with you. BTW I am only selling 0.1 atm need my other BTC.
				
				
				

No one is on my level
   ",0,0
